Relativzeit;Datum;Absolutzeit;Every cycle;CW_DEVICE_READY;CW_NO_READ;CW_GOOD_READ;CW_EXTERNAL_OUTPUT_1;CW_EXTERNAL_OUTPUT_2;CW_RESULT_1;CW_RESULT_2;CW_SYSTEM_READY;CW_EXTERNAL_INPUT_1;CW_EXTERNAL_INPUT_2;CW_SENSOR_1;CW_SENSOR_2;CW_RESERVED_02;CW_RESERVED_03;CW_TRIGGER_SENSOR_NO;CW_TRIGGER_SENSOR_NC;GOOD_READ;NO_READ;DEVICE_READY;SYSTEM_READY;ATR_DO_STATE;HEAD_01;HEAD_03;HEAD_04;HEAD_05;DATA_01;DATA_02;DATA_03;DATA_04;DATA_05;DATA_06;DATA_07;DATA_08;DATA_09;DATA_10;DATA_11;DATA_12;DATA_13;DATA_14;DATA_15;DATA_16;DATA_17;DATA_18;DATA_19;DATA_20;DATA_21;DATA_22;DATA_23;DATA_24;DATA_25;DATA_26;DATA_27;ATR.IN.HEADER.RESERVED_05;ATR.IN.HEADER.BUFFER_OVERRUN;ATR.IN.HEADER.RESERVED_04;ATR.IN.HEADER.RESERVED_03;ATR.IN.HEADER.PLCERROR;ATR.IN.HEADER.HEARTBEAT;ATR.IN.HEADER.RESERVED_02;ATR.IN.HEADER.RESERVED_01;ATR.IN.HEADER.TRANSMIT_COUNT_BACK_B;ATR.IN.HEADER.RECIEVE_LENGTH_LSB_B;ATR.IN.HEADER.RECIEVE_LENGTH_MSB_B;ATR.IN.HEADER.RECIEVE_COUNT_B;BARCODE_AC[1];BARCODE_AC[2];BARCODE_AC[3];BARCODE_AC[4];BARCODE_AC[5];BARCODE_AC[6];BARCODE_AC[7];BARCODE_AC[8];BARCODE_AC[9];BARCODE_AC[10];BARCODE_AC[11];BARCODE_AC[12];Semicolon;B_BARCODE_AC[1];B_BARCODE_AC[2];B_BARCODE_AC[3];B_BARCODE_AC[4];B_BARCODE_AC[5];B_BARCODE_AC[6];B_BARCODE_AC[7];B_BARCODE_AC[8];B_BARCODE_AC[9];B_BARCODE_AC[10];B_BARCODE_AC[11];B_BARCODE_AC[12];TG_B.STATUS;xray_machine_ok;xray_ready;xray_power_on;Trigger;Fehler
991691;13.03.2020;10:35:07.691;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;53;50;53;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;67;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;53;50;53;32;32;48;1;1;1;0;0
991723;13.03.2020;10:35:07.723;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;53;50;53;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;67;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;53;50;53;32;32;48;1;1;1;0;0
991756;13.03.2020;10:35:07.756;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;53;50;53;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;67;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;53;50;53;32;32;48;1;1;1;0;0
991791;13.03.2020;10:35:07.791;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;53;50;53;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;67;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;53;50;53;32;32;48;1;1;1;0;0
992761;13.03.2020;10:35:08.761;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;53;50;53;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;67;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;53;50;53;32;32;48;1;1;1;0;0
992793;13.03.2020;10:35:08.793;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;53;50;53;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;67;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;53;50;53;32;32;48;1;1;1;0;0
993098;13.03.2020;10:35:09.098;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;53;50;53;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;67;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;53;50;53;32;32;48;1;1;1;0;0
993203;13.03.2020;10:35:09.203;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;53;50;53;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;67;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;53;50;53;32;32;48;1;1;1;0;0
993270;13.03.2020;10:35:09.270;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;68;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;1;1;1;0;0
993784;13.03.2020;10:35:09.784;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;68;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;1;1;1;0;0
994755;13.03.2020;10:35:10.755;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;68;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;1;1;1;0;0
994788;13.03.2020;10:35:10.788;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;68;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;1;1;1;0;0
995239;13.03.2020;10:35:11.239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;68;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;1;1;1;0;0
995272;13.03.2020;10:35:11.272;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;68;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;1;1;1;0;0
995304;13.03.2020;10:35:11.304;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;68;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;1;1;1;0;0
995756;13.03.2020;10:35:11.756;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;68;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;1;1;1;0;0
995790;13.03.2020;10:35:11.790;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;68;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;1;1;1;0;0
996037;13.03.2020;10:35:12.037;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;68;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;1;1;1;0;0
996102;13.03.2020;10:35:12.102;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;68;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;1;1;1;0;0
996773;13.03.2020;10:35:12.773;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;68;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;1;1;1;0;0
997466;13.03.2020;10:35:13.466;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;68;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;1;1;1;0;0
997580;13.03.2020;10:35:13.580;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;68;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;49;56;32;32;48;1;1;1;0;0
997615;13.03.2020;10:35:13.615;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;69;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;1;1;1;0;0
997648;13.03.2020;10:35:13.648;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;69;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;1;1;1;0;0
997748;13.03.2020;10:35:13.748;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;69;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;1;1;1;0;0
997783;13.03.2020;10:35:13.783;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;69;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;1;1;1;0;0
998332;13.03.2020;10:35:14.332;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;69;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;1;1;1;0;0
998365;13.03.2020;10:35:14.365;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;69;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;1;1;1;0;0
998784;13.03.2020;10:35:14.784;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;69;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;1;1;1;0;0
999056;13.03.2020;10:35:15.056;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;69;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;1;1;1;0;0
999087;13.03.2020;10:35:15.087;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;69;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;1;1;1;0;0
999119;13.03.2020;10:35:15.119;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;69;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;1;1;1;0;0
999754;13.03.2020;10:35:15.754;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;69;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;1;1;1;0;0
999788;13.03.2020;10:35:15.788;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;69;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;1;1;1;0;0
1000466;13.03.2020;10:35:16.466;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;69;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;1;1;1;0;0
1000613;13.03.2020;10:35:16.613;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;69;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;55;48;56;32;32;48;1;1;1;0;0
1000647;13.03.2020;10:35:16.647;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1000778;13.03.2020;10:35:16.778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1001771;13.03.2020;10:35:17.771;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1002769;13.03.2020;10:35:18.769;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1002801;13.03.2020;10:35:18.801;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1003764;13.03.2020;10:35:19.764;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1003799;13.03.2020;10:35:19.799;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1004770;13.03.2020;10:35:20.770;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1005788;13.03.2020;10:35:21.788;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1006103;13.03.2020;10:35:22.103;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1006269;13.03.2020;10:35:22.269;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1006753;13.03.2020;10:35:22.753;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1006790;13.03.2020;10:35:22.790;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1007760;13.03.2020;10:35:23.760;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1007793;13.03.2020;10:35:23.793;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1008740;13.03.2020;10:35:24.740;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1008783;13.03.2020;10:35:24.783;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1009417;13.03.2020;10:35:25.417;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1009586;13.03.2020;10:35:25.586;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1009788;13.03.2020;10:35:25.788;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1010792;13.03.2020;10:35:26.792;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1011754;13.03.2020;10:35:27.754;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1011790;13.03.2020;10:35:27.790;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;0;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1012752;13.03.2020;10:35:28.752;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
1012788;13.03.2020;10:35:28.788;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;26;0;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;0;0;0;0;0;1;1;0;0;0;26;0;70;63;63;63;63;63;63;63;63;63;63;32;32;59;48;53;57;48;49;50;51;54;57;56;32;32;48;1;1;1;0;0
