Relativzeit;Datum;Absolutzeit;MACHINE_OK_XB1.190_XR;CODE_REQ_XB1.190_XR;XRAY_READY_XB1.190_XR;SPEED_OK_XB1.190_XR;SPARE_I80.4_XB1.190_XR;POWER_ON_XB1.190_XR;REPAIR_SWITCH_XB1.190_XR;SERVICE_MODE_XB1.190_XR;TRANSIT_MODE_XB1.190_XR;NO_SCAN_ACT_XB1.190_XR;LS3_XB1.190_XR;SPARE_I81.3_XB1.190_XR;ES_RESET_XB1.190_XR;SPARE_I81.5_XB1.190_XR;SPARE_I81.6_XB1.190_XR;SPARE_I81.7_XB1.190_XR;LS0_XB1.190_XR;LS1_XB1.190_XR;SPARE_I82.2_XB1.190_XR;SPARE_I82.3_XB1.190_XR;LS4_XB1.190_XR;SPARE_I82.5_XB1.190_XR;SPARE_I82.6_XB1.190_XR;XB1.190_ESB11-15;IB 512;IB 513;IB 514;IB 515;IB 516;IB 517;IB 518;IB 519;IB 520;IB 521;IB 522;IB 523;IB 524;IB 527;IB 530;QB 512;QB 514;QB 515;QB 516;RCV_BUFFER.SCR_RES.ID_AC[1];RCV_BUFFER.SCR_RES.ID_AC[2];RCV_BUFFER.SCR_RES.ID_AC[3];RCV_BUFFER.SCR_RES.ID_AC[4];RCV_BUFFER.SCR_RES.ID_AC[5];RCV_BUFFER.SCR_RES.ID_AC[6];RCV_BUFFER.SCR_RES.ID_AC[7];RCV_BUFFER.SCR_RES.ID_AC[8];RCV_BUFFER.SCR_RES.ID_AC[9];RCV_BUFFER.SCR_RES.ID_AC[10];RCV_BUFFER.SCR_RES.ID_AC[11];RCV_BUFFER.SCR_RES.ID_AC[12];RCV_BUFFER.SCR_RES.HIGH_RISK_C;RCV_BUFFER.SCR_RES.SPARE_1_C;RCV_BUFFER.SCR_RES.RESULT_AC[1];RCV_BUFFER.SCR_RES.RESULT_AC[2];RCV_BUFFER.SCR_RES.RESULT_AC[3];RCV_BUFFER.SCR_RES.RESULT_AC[4];IB 532;DI_RCV.State;DI_RCV.InSequence;DI_RCV.OutRequest;DI_RCV.OutSequence;DI_RCV.InBuffer[1];DI_RCV.InBuffer[2];DI_RCV.InBuffer[3];DI_RCV.InBuffer[0];DI_RCV.InRequest;DI_RCV.RecieveLength;DI_RCV.CurrentLength;DI_SND.State;DI_SND.InBuffer0;DI_SND.InBuffer1;DI_SND.InBuffer2;DI_SND.InBuffer3;DI_SND.OutBuffer0;DI_SND.OutBuffer1;DI_SND.OutBuffer2;DI_SND.OutBuffer3;DI_RCV.Rack;DI_RCV.Slot;DI_RCV.SubAddr;DI_SND.InRequest;DI_SND.InSequence;DI_SND.OutRequest;DI_SND.OutSequence;DI_SND.RemainingLength;DI_SND.CurrentLength;DI_SND.LastSegmentLength;DI_SND.Rack;DI_SND.Slot;DI_SND.SubAddr;Trigger;Fehler
4219280;06.04.2020;13:55:41.280;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;49;54;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;84;1;0;32;0;0;0;0;0;0;18;18;1;0;0;0;0;16;0;14;48;0;0;0;0;0;16;1;0;14;14;0;0;0;0;0
4219331;06.04.2020;13:55:41.331;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;16;0;0;0;49;56;48;51;50;54;49;49;54;72;65;17;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;84;1;1;32;0;0;0;0;16;16;18;18;4;16;0;0;0;17;0;14;48;0;0;0;16;1;16;1;0;14;14;0;0;0;0;0
4219363;06.04.2020;13:55:41.363;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;49;56;48;51;50;54;49;49;54;72;65;17;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;84;1;1;32;0;0;0;0;17;112;18;18;5;17;0;0;0;17;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4219400;06.04.2020;13:55:41.400;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;49;54;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;84;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4219483;06.04.2020;13:55:41.483;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;49;54;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;84;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4220105;06.04.2020;13:55:42.105;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;49;54;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;84;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4220612;06.04.2020;13:55:42.612;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;49;54;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;84;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4221806;06.04.2020;13:55:43.806;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;49;56;48;51;50;54;49;49;54;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;84;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4222361;06.04.2020;13:55:44.361;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;49;56;48;51;50;54;49;49;54;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;84;2;0;32;1;0;1;0;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4222395;06.04.2020;13:55:44.395;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;33;0;16;48;49;56;48;51;50;54;49;49;57;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;84;0;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4222441;06.04.2020;13:55:44.441;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;48;49;56;48;51;50;54;49;49;57;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;84;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4222886;06.04.2020;13:55:44.886;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;49;57;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;84;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4223713;06.04.2020;13:55:45.713;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;49;57;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;84;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4225240;06.04.2020;13:55:47.240;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;49;57;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;84;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4226070;06.04.2020;13:55:48.070;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;48;49;56;48;51;50;54;49;49;57;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;84;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4226389;06.04.2020;13:55:48.389;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;33;0;16;48;49;56;48;51;50;54;49;50;51;72;65;33;0;0;0;48;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;84;4;0;32;1;0;16;48;33;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4226441;06.04.2020;13:55:48.441;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;51;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;84;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4227548;06.04.2020;13:55:49.548;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;51;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;84;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4232203;06.04.2020;13:55:54.203;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;0;18;48;49;56;48;51;50;54;49;49;57;72;65;32;0;0;0;48;49;56;48;51;50;54;49;49;57;32;32;72;32;49;65;50;65;65;4;1;32;1;0;18;48;33;32;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4232235;06.04.2020;13:55:54.235;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;49;57;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4236560;06.04.2020;13:55:58.560;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;49;57;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;2;0;32;1;0;1;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4236594;06.04.2020;13:55:58.594;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;0;18;48;49;56;48;51;50;54;49;50;51;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;0;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4236627;06.04.2020;13:55:58.627;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;51;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4243281;06.04.2020;13:56:05.281;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;51;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4249931;06.04.2020;13:56:11.931;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;51;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4286221;06.04.2020;13:56:48.221;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;51;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4286334;06.04.2020;13:56:48.334;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;51;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4287292;06.04.2020;13:56:49.292;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;51;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4287558;06.04.2020;13:56:49.558;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;51;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4288251;06.04.2020;13:56:50.251;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;51;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;1;0;0;0;48;0;0;14;48;0;0;0;0;0;2;0;14;14;14;0;0;0;0;0
4288285;06.04.2020;13:56:50.285;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;51;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;2;0;0;0;48;16;0;14;48;0;0;0;16;0;16;1;0;14;14;0;0;0;0;0
4288339;06.04.2020;13:56:50.339;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;16;0;0;0;49;56;48;51;50;54;49;50;51;72;65;17;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;1;32;0;0;0;0;17;16;18;18;5;17;0;0;0;17;0;14;48;0;0;0;16;1;16;1;0;14;14;0;0;0;0;0
4288373;06.04.2020;13:56:50.373;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;49;56;48;51;50;54;49;50;51;72;65;17;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;1;32;0;0;0;0;17;112;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4288418;06.04.2020;13:56:50.418;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;50;51;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4288699;06.04.2020;13:56:50.699;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;50;51;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4291212;06.04.2020;13:56:53.212;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;50;51;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4292548;06.04.2020;13:56:54.548;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;50;51;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4292581;06.04.2020;13:56:54.581;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;50;51;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4292756;06.04.2020;13:56:54.756;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;50;51;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4293277;06.04.2020;13:56:55.277;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;50;51;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;1;0;0;0;0;0;0;14;48;0;0;0;0;0;2;0;14;14;14;0;0;0;0;0
4293329;06.04.2020;13:56:55.329;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;50;51;72;65;16;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;1;32;0;0;0;0;0;16;18;18;2;0;0;0;0;16;0;14;48;0;0;0;16;1;16;1;0;14;14;0;0;0;0;0
4293365;06.04.2020;13:56:55.365;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;49;56;48;51;50;54;49;50;51;72;65;17;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;1;32;0;0;0;0;17;16;18;18;5;17;0;0;0;17;0;14;48;0;0;0;16;1;16;1;0;14;14;0;0;0;0;0
4293442;06.04.2020;13:56:55.442;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;113;0;0;0;49;56;48;51;50;54;49;50;51;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;113;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4293476;06.04.2020;13:56:55.476;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;50;51;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4293903;06.04.2020;13:56:55.903;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;50;51;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4293971;06.04.2020;13:56:55.971;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;50;51;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4295078;06.04.2020;13:56:57.078;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;49;56;48;51;50;54;49;50;51;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4296175;06.04.2020;13:56:58.175;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;50;51;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4296360;06.04.2020;13:56:58.360;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;50;51;72;65;32;0;0;0;32;49;56;48;51;50;54;49;50;52;32;32;72;32;49;82;32;32;65;2;1;32;1;0;1;0;0;32;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4296392;06.04.2020;13:56:58.392;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;52;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;0;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4296442;06.04.2020;13:56:58.442;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;52;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4297765;06.04.2020;13:56:59.765;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;52;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4299148;06.04.2020;13:57:01.148;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;52;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4299934;06.04.2020;13:57:01.934;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;52;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4300067;06.04.2020;13:57:02.067;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;52;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4301441;06.04.2020;13:57:03.441;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;52;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4302378;06.04.2020;13:57:04.378;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;48;49;56;48;51;50;54;49;50;56;72;82;32;0;0;0;48;49;56;48;51;50;54;49;50;56;32;32;72;32;49;82;32;32;65;4;1;32;1;0;16;48;33;32;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4302425;06.04.2020;13:57:04.425;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;56;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;0;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4302462;06.04.2020;13:57:04.462;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;56;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
