Relativzeit;Datum;Absolutzeit;Every cycle;CW_DEVICE_READY;CW_NO_READ;CW_GOOD_READ;CW_EXTERNAL_OUTPUT_1;CW_EXTERNAL_OUTPUT_2;CW_RESULT_1;CW_RESULT_2;CW_SYSTEM_READY;CW_EXTERNAL_INPUT_1;CW_EXTERNAL_INPUT_2;CW_SENSOR_1;CW_SENSOR_2;CW_RESERVED_02;CW_RESERVED_03;CW_TRIGGER_SENSOR_NO;CW_TRIGGER_SENSOR_NC;GOOD_READ;NO_READ;DEVICE_READY;SYSTEM_READY;ATR_DO_STATE;HEAD_01;HEAD_03;HEAD_04;HEAD_05;DATA_01;DATA_02;DATA_03;DATA_04;DATA_05;DATA_06;DATA_07;DATA_08;DATA_09;DATA_10;DATA_11;DATA_12;DATA_13;DATA_14;DATA_15;DATA_16;DATA_17;DATA_18;DATA_19;DATA_20;DATA_21;DATA_22;DATA_23;DATA_24;DATA_25;DATA_26;DATA_27;ATR.IN.HEADER.RESERVED_05;ATR.IN.HEADER.BUFFER_OVERRUN;ATR.IN.HEADER.RESERVED_04;ATR.IN.HEADER.RESERVED_03;ATR.IN.HEADER.PLCERROR;ATR.IN.HEADER.HEARTBEAT;ATR.IN.HEADER.RESERVED_02;ATR.IN.HEADER.RESERVED_01;ATR.IN.HEADER.TRANSMIT_COUNT_BACK_B;ATR.IN.HEADER.RECIEVE_LENGTH_LSB_B;ATR.IN.HEADER.RECIEVE_LENGTH_MSB_B;ATR.IN.HEADER.RECIEVE_COUNT_B;BARCODE_AC[1];BARCODE_AC[2];BARCODE_AC[3];BARCODE_AC[4];BARCODE_AC[5];BARCODE_AC[6];BARCODE_AC[7];BARCODE_AC[8];BARCODE_AC[9];BARCODE_AC[10];BARCODE_AC[11];BARCODE_AC[12];Semicolon;??? - DB 413DBB 115;??? - DB 413DBB 101;B_BARCODE_AC[1];B_BARCODE_AC[2];B_BARCODE_AC[3];B_BARCODE_AC[4];B_BARCODE_AC[5];B_BARCODE_AC[6];B_BARCODE_AC[7];B_BARCODE_AC[8];B_BARCODE_AC[9];B_BARCODE_AC[10];B_BARCODE_AC[11];B_BARCODE_AC[12];TG_B.STATUS;xray_machine_ok;xray_ready;xray_power_on;Trigger;Fehler
26801;13.03.2020;09:21:26.801;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;150;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
27762;13.03.2020;09:21:27.762;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;150;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
27797;13.03.2020;09:21:27.797;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;150;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
28774;13.03.2020;09:21:28.774;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;150;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
28806;13.03.2020;09:21:28.806;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;150;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
29773;13.03.2020;09:21:29.773;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;150;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
29806;13.03.2020;09:21:29.806;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;150;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
30799;13.03.2020;09:21:30.799;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;150;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
31780;13.03.2020;09:21:31.780;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;150;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
31814;13.03.2020;09:21:31.814;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;150;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
32781;13.03.2020;09:21:32.781;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;150;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
33771;13.03.2020;09:21:33.771;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;150;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
33804;13.03.2020;09:21:33.804;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;150;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
34758;13.03.2020;09:21:34.758;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;150;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
34791;13.03.2020;09:21:34.791;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;150;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
35757;13.03.2020;09:21:35.757;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;150;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
35793;13.03.2020;09:21:35.793;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;150;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
36555;13.03.2020;09:21:36.555;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
36589;13.03.2020;09:21:36.589;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
36793;13.03.2020;09:21:36.793;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
37788;13.03.2020;09:21:37.788;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
37830;13.03.2020;09:21:37.830;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
38772;13.03.2020;09:21:38.772;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
38804;13.03.2020;09:21:38.804;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
39783;13.03.2020;09:21:39.783;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
39816;13.03.2020;09:21:39.816;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
40776;13.03.2020;09:21:40.776;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
40810;13.03.2020;09:21:40.810;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
41765;13.03.2020;09:21:41.765;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
41799;13.03.2020;09:21:41.799;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
42789;13.03.2020;09:21:42.789;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
43759;13.03.2020;09:21:43.759;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
43792;13.03.2020;09:21:43.792;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
44773;13.03.2020;09:21:44.773;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
44804;13.03.2020;09:21:44.804;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
45794;13.03.2020;09:21:45.794;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
46778;13.03.2020;09:21:46.778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
46810;13.03.2020;09:21:46.810;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
47783;13.03.2020;09:21:47.783;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
48781;13.03.2020;09:21:48.781;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
49766;13.03.2020;09:21:49.766;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
49798;13.03.2020;09:21:49.798;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
50780;13.03.2020;09:21:50.780;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
51790;13.03.2020;09:21:51.790;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
52783;13.03.2020;09:21:52.783;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
53791;13.03.2020;09:21:53.791;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
54787;13.03.2020;09:21:54.787;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
55761;13.03.2020;09:21:55.761;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
55793;13.03.2020;09:21:55.793;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
56784;13.03.2020;09:21:56.784;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
57773;13.03.2020;09:21:57.773;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
57806;13.03.2020;09:21:57.806;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
58784;13.03.2020;09:21:58.784;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
59785;13.03.2020;09:21:59.785;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
60794;13.03.2020;09:22:00.794;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
61770;13.03.2020;09:22:01.770;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
61803;13.03.2020;09:22:01.803;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
62789;13.03.2020;09:22:02.789;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
63778;13.03.2020;09:22:03.778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
63811;13.03.2020;09:22:03.811;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;151;63;63;63;63;63;63;63;63;63;63;32;32;59;0;0;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
